measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),93,Sweden,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,3193.983769294965,5213.411709354242,1147.5293086530035
4,YLLs (Years of Life Lost),135,Brazil,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,349075.8217787798,420221.1807537956,284592.63591125706
4,YLLs (Years of Life Lost),168,Angola,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,120301.03654859147,253673.19315630913,48899.318018562466
4,YLLs (Years of Life Lost),171,Democratic Republic of the Congo,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,6081.861781319797,13184.182830410706,1719.9736044137558
4,YLLs (Years of Life Lost),119,Trinidad and Tobago,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,575.9730566729806,932.6236698005105,266.22396724803366
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1156.675987696784,2704.983883595711,305.3417422640556
4,YLLs (Years of Life Lost),38,Mongolia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,7392.366611802878,11771.486182883677,2329.1610054664443
4,YLLs (Years of Life Lost),151,Qatar,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,691.592265912045,948.5607155315522,454.0341294452047
4,YLLs (Years of Life Lost),157,Yemen,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3717.8409362024927,6235.526567922211,1532.4291252775854
4,YLLs (Years of Life Lost),211,Mali,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,836.2897456436029,2231.5357093945936,205.02912406312385
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,4395.6480964374505,10545.535939398267,1214.1992162076383
4,YLLs (Years of Life Lost),8,Taiwan (Province of China),3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,21669.62341454001,27218.91899828062,16210.75876594201
4,YLLs (Years of Life Lost),132,Panama,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,910.5307164374614,1522.2719053633525,389.55381724885603
4,YLLs (Years of Life Lost),154,Tunisia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,57041.04534020731,74781.83057454156,42647.58489444
4,YLLs (Years of Life Lost),69,Singapore,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3046.1904459353896,4408.6266207967665,1744.0224895657554
4,YLLs (Years of Life Lost),80,France,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,27979.53430903689,36199.419077137354,20158.02151759116
4,YLLs (Years of Life Lost),211,Mali,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,4248.099973378612,11317.242735547426,1038.907286841793
4,YLLs (Years of Life Lost),83,Iceland,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,32.47383229595446,69.86292842540828,0.463516990363593
4,YLLs (Years of Life Lost),204,Chad,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,7146.627613660984,17012.916518686903,1817.842756724443
4,YLLs (Years of Life Lost),132,Panama,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,2448.5248409549285,3692.5808024946564,932.5814296488842
4,YLLs (Years of Life Lost),92,Spain,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,34072.04421477028,59086.8823248791,13147.99453262809
4,YLLs (Years of Life Lost),151,Qatar,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,897.9325950394746,1175.0321583863106,645.7321926550779
4,YLLs (Years of Life Lost),154,Tunisia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,6664.218982930869,8790.285941894415,3999.6303437313386
4,YLLs (Years of Life Lost),133,Venezuela,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,27691.756286229254,51003.466869738084,8099.2882105001545
4,YLLs (Years of Life Lost),204,Chad,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1004.9990031388018,2360.4114399791124,242.48371443958442
4,YLLs (Years of Life Lost),39,Tajikistan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,3741.5137419424914,6337.329173003491,1521.830782509902
4,YLLs (Years of Life Lost),212,Mauritania,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,1005.3882767269537,2177.4708999579693,280.0582386507146
4,YLLs (Years of Life Lost),202,Cameroon,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,11918.57286199008,21186.81641373677,4387.1230444929915
4,YLLs (Years of Life Lost),10,Cambodia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3912.210147769659,6994.1047428110105,1999.5462935868018
4,YLLs (Years of Life Lost),160,Afghanistan,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3748.669092843415,7427.210051029726,1608.5475382083773
4,YLLs (Years of Life Lost),10,Cambodia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,9679.877673946723,17281.11782925391,5126.988847914927
4,YLLs (Years of Life Lost),212,Mauritania,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,805.8626130011437,1546.580760523236,261.2806538996757
4,YLLs (Years of Life Lost),40,Turkmenistan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,18258.2533360384,34504.04719335093,3941.3657843548917
4,YLLs (Years of Life Lost),160,Afghanistan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,21292.31310958011,37319.334923131784,9324.122724475872
4,YLLs (Years of Life Lost),213,Niger,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,141316.2857672077,382777.3762920821,32672.070065634674
4,YLLs (Years of Life Lost),203,Cape Verde,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1061.382195278397,1770.6204619373357,483.7068400592423
4,YLLs (Years of Life Lost),156,United Arab Emirates,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2205.3684983967337,3401.0220552435017,1215.5635658314197
4,YLLs (Years of Life Lost),152,Saudi Arabia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,11320.580434706744,16911.395174602305,5959.897115252344
4,YLLs (Years of Life Lost),156,United Arab Emirates,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,8285.035933684378,11594.369575253217,5593.121721317815
4,YLLs (Years of Life Lost),206,The Gambia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,132.52608575712668,262.89356281062476,60.46917126058107
4,YLLs (Years of Life Lost),206,The Gambia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,759.3710947406087,1465.6338975570848,339.9814134082062
4,YLLs (Years of Life Lost),152,Saudi Arabia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,13187.67544641145,16257.901113938296,8647.869763963909
4,YLLs (Years of Life Lost),153,Syria,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,21515.91111011464,32937.07383782771,12522.1803665936
4,YLLs (Years of Life Lost),157,Yemen,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,101047.80756463096,175792.1044721407,42562.827956421395
4,YLLs (Years of Life Lost),157,Yemen,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,10794.961587691758,20440.120993995828,3936.062246991297
4,YLLs (Years of Life Lost),435,South Sudan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,4447.161417294539,9239.039959118134,1411.6105267324224
4,YLLs (Years of Life Lost),187,Somalia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,6612.3968453646585,14439.137008325095,2569.7055156776028
4,YLLs (Years of Life Lost),376,Northern Mariana Islands,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,90.29249743628004,132.54234057128787,53.738521590104575
4,YLLs (Years of Life Lost),305,Bermuda,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,61.32251174850086,87.84792134755813,27.83087359897368
4,YLLs (Years of Life Lost),50,Montenegro,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1172.0297952116944,1793.3695327552691,698.8394348379138
4,YLLs (Years of Life Lost),191,Zambia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,7215.2210913464205,14284.499585001693,2798.158658352169
4,YLLs (Years of Life Lost),140,Bahrain,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,2947.826694234915,3506.361421419549,1971.6915071229635
4,YLLs (Years of Life Lost),214,Nigeria,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,102971.8027874949,241403.29935460407,36318.03724052345
4,YLLs (Years of Life Lost),435,South Sudan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,958.5738190428232,2162.8026718623064,285.9648848667164
4,YLLs (Years of Life Lost),144,Jordan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,17191.151587276534,21359.284427412527,13631.49357862777
4,YLLs (Years of Life Lost),217,Sierra Leone,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,392.6978864627208,802.0564510908913,150.09329080797903
4,YLLs (Years of Life Lost),191,Zambia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,2190.493507123935,4414.514357788404,810.1495455241326
4,YLLs (Years of Life Lost),218,Togo,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,20159.31185093545,42310.766600937095,7293.507033593352
4,YLLs (Years of Life Lost),349,Greenland,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,31.134019054795683,68.53244494416136,2.3956796596115666
4,YLLs (Years of Life Lost),141,Egypt,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,662195.094942129,935924.8701236681,398245.33281638613
4,YLLs (Years of Life Lost),191,Zambia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1929.9051193783841,3911.12027201807,761.9346197094305
4,YLLs (Years of Life Lost),144,Jordan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,7097.402580751881,8679.938039905786,4404.758068332636
4,YLLs (Years of Life Lost),214,Nigeria,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,18205.00555265398,38283.91969759438,6882.457010194152
4,YLLs (Years of Life Lost),193,Botswana,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,843.6484942053316,1443.721426542485,400.41204606636904
4,YLLs (Years of Life Lost),351,Guam,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,852.9581225226348,1132.4276095694875,603.4008405769861
4,YLLs (Years of Life Lost),193,Botswana,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1356.4339587101838,2079.502540323935,673.246341871594
4,YLLs (Years of Life Lost),194,Lesotho,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,9714.104569440466,15811.896952653675,5323.215241166801
4,YLLs (Years of Life Lost),142,Iran,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,64367.58485101819,84966.94920109294,41112.59963216399
4,YLLs (Years of Life Lost),143,Iraq,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,91319.57509449008,131745.85521478154,56509.24327640107
4,YLLs (Years of Life Lost),146,Lebanon,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,5002.596401421577,7322.7963832433015,3041.8880329961594
4,YLLs (Years of Life Lost),216,Senegal,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1672.9105220276056,3192.7860780974393,596.728019879689
4,YLLs (Years of Life Lost),146,Lebanon,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,3539.812145972953,4620.889080188202,2632.137049440367
4,YLLs (Years of Life Lost),216,Senegal,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,4849.408586406,9595.645978891898,1726.8400711329898
4,YLLs (Years of Life Lost),351,Guam,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,171.61048283512235,248.39595687326513,77.06450399449662
4,YLLs (Years of Life Lost),116,Saint Lucia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,299.84523247453313,390.7286057548794,216.91507233308258
4,YLLs (Years of Life Lost),180,Kenya,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,6850.409932957621,9386.120351135985,4303.248752602998
4,YLLs (Years of Life Lost),217,Sierra Leone,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,3333.323308826156,6549.982161507795,1297.0306535590587
4,YLLs (Years of Life Lost),217,Sierra Leone,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,837.5165070400943,1694.5248869147674,317.5956613052875
4,YLLs (Years of Life Lost),43,Albania,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,7650.114875813686,11012.113288734638,4944.719424883402
4,YLLs (Years of Life Lost),195,Namibia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1792.1008791655177,3045.8660061923833,856.5646525848118
4,YLLs (Years of Life Lost),184,Mozambique,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1169.8012897103793,2442.095027661173,485.7374222401317
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1821.6976609380101,2918.9896704779826,1087.2657425427692
4,YLLs (Years of Life Lost),197,Swaziland,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,1126.0768471490396,1806.9958821095493,577.6731005451804
